Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,FileCount,PercentFiles,BaseFileName
GraphProperties,,ExpressionDatas,ExpressionData[1],SortCriteria,SortByGreyness,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],Active,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],Hidden,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],CycleGroup,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],Show,Type,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],Show,Expression,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[1],Comment,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Definition,v,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Enable,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Present,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Relative,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],BrutalSum,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],AggregationMode,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Accumulate,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],UsePartialSum,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByState,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByFrequency,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByNumeric,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByAscii,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByLoadOrder,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByExpression,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,Expression,v,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],SortCriteria,SortByGreyness,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Active,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Hidden,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],CycleGroup,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Show,Type,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Show,Expression,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[2],Comment,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Definition,v,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Enable,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Present,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Relative,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],BrutalSum,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],AggregationMode,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Accumulate,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],UsePartialSum,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByState,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByFrequency,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByNumeric,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByAscii,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByLoadOrder,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByExpression,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,Expression,v,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],SortCriteria,SortByGreyness,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Active,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Hidden,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],CycleGroup,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Show,Type,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Show,Expression,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionDatas,ExpressionData[3],Comment,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ExpressionTypes,ExpressionType,Type,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ExpressionTypes,ExpressionType,Order,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ExpressionTypes,ExpressionType,DisplayEquation,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ExpressionTypes,ExpressionType,DisplayR2,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ExpType,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],,Level,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],Smooth,OBSOLETE,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowAsBar,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowAsLine,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowAsSymbol,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowAsTextInChart,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowAsTextOnAxis,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumbersOnBars,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],BckAsBar,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],BckAsLine,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],BckAsSymbol,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],Label,v,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],BorderWidth,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],Invisible,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],LabelAdjust,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],LabelVerticalAdjust,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],TextAdjust,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumAdjust,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VerticalAdjust,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,Type,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,nDec,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,UseThou,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,Fmt,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,Dec,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],NumberPresentation,Thou,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],PrimaryAxis,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],ShowExpressionLabel,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,Type,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,nDec,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,UseThou,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,Fmt,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,Dec,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SavedPresentation,Thou,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],SetAxis,,,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowLimit,v,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighLimit,v,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,Color,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,BgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,FontStyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,LowCue,SizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,Color,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,BgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,FontStyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,NormalCue,SizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,Color,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,BgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,FontStyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,HighCue,SizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,Color,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,BgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,FontStyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],VisualCues,TextCue,SizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,LineStyle,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,Col,Red,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,Col,Green,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,Col,Blue,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,Col,Alpha,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,IsCalculated,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,Color,ColorExpr,v,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreMinorBorder,ExtraBorderSpace16,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,LineStyle,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,Col,Red,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,Col,Green,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,Col,Blue,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,Col,Alpha,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,IsCalculated,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,Color,ColorExpr,v,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostMinorBorder,ExtraBorderSpace16,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,LineStyle,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,Col,Red,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,Col,Green,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,Col,Blue,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,Col,Alpha,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,IsCalculated,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,Color,ColorExpr,v,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,MajorBorder,ExtraBorderSpace16,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,LineStyle,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Red,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Green,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Blue,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,Col,Alpha,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,IsCalculated,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,Color,ColorExpr,v,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PreTotalBorder,ExtraBorderSpace16,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,LineStyle,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Red,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Green,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Blue,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,Col,Alpha,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,IsCalculated,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,Color,ColorExpr,v,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,PostTotalBorder,ExtraBorderSpace16,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,SizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,StyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalSizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalStyleMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,FgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,BgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalFgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,Col,Red,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,Col,Green,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,Col,Blue,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,Col,Alpha,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,IsCalculated,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,TotalBgColor,ColorExpr,v,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,OtherSizeMod,,,,,,,1,4.55,CH
GraphProperties,,ExpressionVisuals,ExpressionVisualDef[0],CellVariations,CellVariationDef,OtherStyleMod,,,,,,,1,4.55,CH
